"cluster_method","k","ARI","CHI","BIC","PED","Runtime_seconds","scenario","sim_method","seed"
"flexmix",5,0.25310158618304,74.8207123597037,230452.607166736,NA,2.77054929733276,"SCE3","LME-S",4
"GBMT",2,0.467898914745238,224.662927790641,20660.7093649218,NA,25.5245711803436,"SCE2","MICE-CS",4
"GBMT",3,0.28132503191985,192.26433251188,19251.9899774393,NA,109.825773239136,"SCE2","MICE-CS",4
"GBMT",4,0.250195306886971,141.495768678943,18476.0076392957,NA,144.567673444748,"SCE2","MICE-CS",4
"GBMT",5,0.243087417594127,113.159610532741,18021.485357618,NA,287.624325752258,"SCE2","MICE-CS",4
"KML3D",2,0.248497937607122,297.78352063463,NA,NA,0.157938241958618,"SCE2","MICE-CS",4
"KML3D",3,0.304361127777837,219.206520404159,NA,NA,0.191823244094849,"SCE2","MICE-CS",4
"KML3D",4,0.235566883449362,168.735623559894,NA,NA,0.250519752502441,"SCE2","MICE-CS",4
"KML3D",5,0.205679097308845,137.797612135293,NA,NA,0.295818328857422,"SCE2","MICE-CS",4
"flexmix",2,0.447529207808849,237.892369054024,22933.2568285941,NA,0.133963823318481,"SCE2","MICE-CS",4
"flexmix",3,0.271999739500942,196.987032081268,20912.3652943552,NA,0.390131711959839,"SCE2","MICE-CS",4
"flexmix",4,0.219078701625044,146.811206674721,19907.6884779238,NA,0.656771659851074,"SCE2","MICE-CS",4
"flexmix",5,0.191540524158698,126.596716576348,19435.6783384654,NA,0.807413101196289,"SCE2","MICE-CS",4
"LCMM",2,0.135593424547229,270.475334937489,24402.5801668769,NA,35.7262492179871,"SCE2","MICE-CS",4
"LCMM",3,0.146895578943854,275.039533122613,24414.5630959708,NA,23.4242486953735,"SCE2","MICE-CS",4
"LCMM",4,0.174980718710082,285.472684908953,24426.5460250655,NA,46.3884017467499,"SCE2","MICE-CS",4
"LCMM",5,0.278877661308847,207.499535770421,24388.4003327652,NA,114.45387840271,"SCE2","MICE-CS",4
"GBMT",2,0.864562220213872,138.001261740188,233437.323978332,NA,21.2698571681976,"SCE3","MICE-CS",4
"GBMT",3,0.487094592050358,101.666472065917,225631.196594635,NA,60.1570839881897,"SCE3","MICE-CS",4
"GBMT",4,0.401625327268359,67.1813250311692,222675.608674058,NA,97.1262657642364,"SCE3","MICE-CS",4
"GBMT",5,0.405129373295879,50.7431553457527,218384.086690379,NA,114.494683504105,"SCE3","MICE-CS",4
"KML3D",2,0.135593424547229,118.553023917249,NA,NA,0.406193017959595,"SCE3","MICE-CS",4
"KML3D",3,0.290213411869156,100.062428081016,NA,NA,0.522265434265137,"SCE3","MICE-CS",4
"KML3D",4,0.34835263781252,77.2823477598028,NA,NA,0.586841344833374,"SCE3","MICE-CS",4
"KML3D",5,0.297345572292321,65.1185726041939,NA,NA,0.72545051574707,"SCE3","MICE-CS",4
"flexmix",2,0.561406153542331,127.31754130865,243705.593148702,NA,0.352630853652954,"SCE3","MICE-CS",4
"flexmix",3,0.414773548463388,96.2812873876551,233359.259831842,NA,1.36545944213867,"SCE3","MICE-CS",4
"flexmix",4,0.385228350246035,83.2931706434545,228133.388837694,NA,0.96013355255127,"SCE3","MICE-CS",4
"flexmix",5,0.345619512994134,69.8911261728636,226278.268566312,NA,1.41045618057251,"SCE3","MICE-CS",4
"GBMT",2,0.488734136474745,241.416960510526,20265.8189631324,NA,30.3758025169373,"SCE2","eCDF-Copula",4
"GBMT",3,0.320638184874152,174.080466863438,18789.6050559827,NA,102.522993326187,"SCE2","eCDF-Copula",4
"GBMT",4,0.290188691419881,137.04133874731,18086.086650635,NA,179.641500473022,"SCE2","eCDF-Copula",4
"GBMT",5,0.266703242655117,116.088567956718,17500.7404778502,NA,315.142617225647,"SCE2","eCDF-Copula",4
"KML3D",2,0.258635107565927,304.842147103292,NA,NA,0.151170969009399,"SCE2","eCDF-Copula",4
"KML3D",3,0.309501164679813,223.236512624783,NA,NA,0.229527711868286,"SCE2","eCDF-Copula",4
"KML3D",4,0.2265619327051,173.182855684047,NA,NA,0.244754552841187,"SCE2","eCDF-Copula",4
"KML3D",5,0.227457110859502,140.128419293632,NA,NA,0.296713590621948,"SCE2","eCDF-Copula",4
"flexmix",2,0.474809531992897,252.903279324216,22548.3757706278,NA,0.121115684509277,"SCE2","eCDF-Copula",4
"flexmix",3,0.302404010348727,203.689946547998,20506.6653588072,NA,0.209314346313477,"SCE2","eCDF-Copula",4
"flexmix",4,0.233645910046099,154.570805067719,19532.6207367162,NA,1.31211853027344,"SCE2","eCDF-Copula",4
"flexmix",5,0.20862135857841,128.209481132005,18940.9370200288,NA,1.03350114822388,"SCE2","eCDF-Copula",4
"LCMM",2,0.135593424547229,275.955428964733,24183.5633754291,NA,31.379387140274,"SCE2","eCDF-Copula",4
"LCMM",3,0.162669374308443,284.108095935361,24195.5463044857,NA,29.4015820026398,"SCE2","eCDF-Copula",4
"LCMM",4,0.183518529722847,288.232087454549,24207.5292335799,NA,52.0053632259369,"SCE2","eCDF-Copula",4
"LCMM",5,0.170858110761419,285.721429725649,24219.5121626742,NA,361.222579240799,"SCE2","eCDF-Copula",4
"GBMT",2,0.827670212100404,140.481339063659,235428.779323035,NA,21.8847978115082,"SCE3","eCDF-Copula",4
"GBMT",3,0.592913260668263,110.115358414642,228101.014558958,NA,78.8144986629486,"SCE3","eCDF-Copula",4
"GBMT",4,0.427113471920611,72.5926722650888,224773.592724594,NA,104.680102109909,"SCE3","eCDF-Copula",4
"GBMT",5,0.511262877001599,48.5018567124165,225291.063883601,NA,159.533866882324,"SCE3","eCDF-Copula",4
"KML3D",2,0.121199639767716,90.2630522875723,NA,NA,0.393997430801392,"SCE3","eCDF-Copula",4
"KML3D",3,0.28247411297721,99.2018867246287,NA,NA,0.491079807281494,"SCE3","eCDF-Copula",4
"KML3D",4,0.339756558838148,72.9276992289039,NA,NA,0.581397533416748,"SCE3","eCDF-Copula",4
"KML3D",5,0.218172746914946,62.1190631071791,NA,NA,0.716060161590576,"SCE3","eCDF-Copula",4
"flexmix",2,0.55391327697944,125.399648278509,245084.912187946,NA,0.483481407165527,"SCE3","eCDF-Copula",4
"flexmix",3,0.391293040056082,103.787704164582,234843.31140294,NA,0.744530200958252,"SCE3","eCDF-Copula",4
"flexmix",4,0.386478715920772,80.0186998613574,229359.258883564,NA,3.22538924217224,"SCE3","eCDF-Copula",4
"flexmix",5,0.331052314314763,63.826567452644,227501.206489056,NA,1.60602927207947,"SCE3","eCDF-Copula",4
"mixAK",2,0.364668711005807,223.948861174864,NA,26330.3046066661,23.8712091445923,"SCE2","CC",4
"mixAK",3,0.278050418056919,159.232895816813,NA,26321.491196996,31.467896938324,"SCE2","CC",4
"mixAK",4,0.237220909891023,113.229892702747,NA,27944.7366490661,37.8317685127258,"SCE2","CC",4
"mixAK",5,0.140882538893116,94.2164863979735,NA,27350.7575981086,45.3978664875031,"SCE2","CC",4
"mixAK",2,0.846016546467594,105.809862146762,NA,255470.093277261,186.429406881332,"SCE3","CC",4
"mixAK",3,0.814949817567253,54.0712426157258,NA,255681.631719286,256.857487440109,"SCE3","CC",4
"mixAK",4,0.312269638865426,42.6736166574093,NA,298783.044610172,328.232512712479,"SCE3","CC",4
"mixAK",5,0.446596655736217,63.4974132811849,NA,298837.240074666,409.441844940186,"SCE3","CC",4
"mixAK",2,0.358492699010834,237.92336366476,NA,27470.4575526056,22.3897292613983,"SCE2","MICE-L",4
"mixAK",3,0.318755376205085,146.164903930895,NA,27464.9882855893,29.655131816864,"SCE2","MICE-L",4
"mixAK",4,0.279774568739336,109.338437814009,NA,28235.013228264,37.5897591114044,"SCE2","MICE-L",4
"mixAK",5,0.196044405353365,80.5023472526487,NA,28343.6837769523,44.9070291519165,"SCE2","MICE-L",4
"mixAK",2,0.756299544064586,148.965581426703,NA,NA,178.869414329529,"SCE3","MICE-L",4
"mixAK",3,0.765114670468287,77.2214066566778,NA,NA,248.968753576279,"SCE3","MICE-L",4
"mixAK",4,0.684002647825126,82.3725838252568,NA,NA,321.081258058548,"SCE3","MICE-L",4
"mixAK",5,0.492404962868561,81.123466677686,NA,NA,390.481353282928,"SCE3","MICE-L",4
"mixAK",2,0.517204627698505,546.956700154306,NA,19530.6292527033,21.5922236442566,"SCE2","LME-F",4
"mixAK",3,0.414399821065884,362.786666464893,NA,19479.9736314739,28.9039781093597,"SCE2","LME-F",4
"mixAK",4,0.348710359713723,307.121141529279,NA,19481.0264347016,36.0381855964661,"SCE2","LME-F",4
"mixAK",5,0.355753493683754,202.913277061343,NA,25158.1458242798,43.795951128006,"SCE2","LME-F",4
"mixAK",2,0.37056806679113,163.086499527843,NA,NA,177.23074221611,"SCE3","LME-F",4
"mixAK",3,0.277939640785656,110.423963843444,NA,NA,250.115714788437,"SCE3","LME-F",4
"mixAK",4,0.356762505082064,88.2949281063259,NA,NA,321.609545946121,"SCE3","LME-F",4
"mixAK",5,0.223482692958886,42.2331616150199,NA,NA,394.339473962784,"SCE3","LME-F",4
"mixAK",2,0.389193700200112,315.442586902276,NA,25338.6285534802,21.7955572605133,"SCE2","LME-S",4
"mixAK",3,0.335956915973337,183.838980641623,NA,25314.7015326673,28.75923371315,"SCE2","LME-S",4
"mixAK",4,0.25564241651047,185.872587562915,NA,25335.6366472083,36.176824092865,"SCE2","LME-S",4
"mixAK",5,0.270451325680761,135.134510247287,NA,27019.5658421999,43.7948851585388,"SCE2","LME-S",4
"mixAK",2,0.568946853976434,145.860252037703,NA,NA,177.38763999939,"SCE3","LME-S",4
"mixAK",3,0.464323074657135,112.009859207209,NA,NA,249.881300449371,"SCE3","LME-S",4
"mixAK",4,0.546743457428592,84.6259785182002,NA,NA,322.180567502975,"SCE3","LME-S",4
"mixAK",5,0.10433602217432,27.3654653276127,NA,NA,394.765827894211,"SCE3","LME-S",4
"mixAK",2,0.414677180517619,268.150841041693,NA,26162.9526269579,21.6534276008606,"SCE2","MICE-CS",4
"mixAK",3,0.317267641341818,193.638067320022,NA,26115.3452054617,28.7320311069489,"SCE2","MICE-CS",4
"mixAK",4,0.311435289420244,119.794255831319,NA,27438.4447255942,36.3572468757629,"SCE2","MICE-CS",4
"mixAK",5,0.180600157577098,111.93178749388,NA,27243.8088659785,43.4878761768341,"SCE2","MICE-CS",4
"mixAK",2,0.818574402929682,142.242291625002,NA,NA,177.937230348587,"SCE3","MICE-CS",4
"mixAK",3,0.809597837387342,75.8500840916491,NA,NA,249.090297698975,"SCE3","MICE-CS",4
"mixAK",4,0.290927639461327,57.1875537615675,NA,NA,321.401250839233,"SCE3","MICE-CS",4
"mixAK",5,0.279443717829719,113.810508027722,NA,NA,393.490499258041,"SCE3","MICE-CS",4
"mixAK",2,0.447609149802697,267.27557011556,NA,26084.9514471901,21.6860485076904,"SCE2","eCDF-Copula",4
"mixAK",3,0.318592418304334,192.058668917504,NA,26053.1287350173,29.048433303833,"SCE2","eCDF-Copula",4
"mixAK",4,0.309719038661331,148.363004744903,NA,27424.2948416127,36.1518421173096,"SCE2","eCDF-Copula",4
"mixAK",5,0.260731425109463,124.339567629615,NA,26303.7880245043,43.817266702652,"SCE2","eCDF-Copula",4
"mixAK",2,0.791581879866264,144.722677322956,NA,239153.969298682,177.411114454269,"SCE3","eCDF-Copula",4
"mixAK",3,0.787143432065905,76.0702889005769,NA,239229.90131864,250.941548347473,"SCE3","eCDF-Copula",4
"mixAK",4,0.358220447734532,56.7993201177953,NA,NA,321.563757896423,"SCE3","eCDF-Copula",4
"mixAK",5,0.364623150061599,72.3242208234638,NA,NA,393.170603752136,"SCE3","eCDF-Copula",4
"GBMT",2,0.300905574116406,184.462647094249,22480.1269375272,NA,57.7320520877838,"SCE2","CC",5
"GBMT",3,0.243756642530032,123.876586033707,20857.753012569,NA,88.9487442970276,"SCE2","CC",5
"GBMT",4,0.322339249518829,90.5784311391621,20094.680869118,NA,218.02764248848,"SCE2","CC",5
"GBMT",5,0.233605454450065,93.9494319569978,19621.7822573582,NA,176.169279813766,"SCE2","CC",5
"KML3D",2,0.135593424547229,216.983101934805,NA,NA,0.255850791931152,"SCE2","CC",5
"KML3D",3,0.0803458779186089,174.285475789001,NA,NA,0.217504024505615,"SCE2","CC",5
"KML3D",4,0.0888160562110706,135.162346068888,NA,NA,0.257181644439697,"SCE2","CC",5
"KML3D",5,0.0869587028576547,111.347249215462,NA,NA,0.299686193466187,"SCE2","CC",5
"flexmix",2,0.258357418747056,187.529907276582,24362.2356151219,NA,0.163954257965088,"SCE2","CC",5
"flexmix",3,0.20813208547719,135.289349268582,22420.7912012178,NA,0.473692417144775,"SCE2","CC",5
"flexmix",4,0.140969166319956,116.032767631512,21697.7320382937,NA,0.664372205734253,"SCE2","CC",5
"flexmix",5,0.191944267840762,95.6381687815923,21214.0967783748,NA,0.918887853622436,"SCE2","CC",5
"LCMM",2,0.0665416125953336,197.372013685593,26275.9360027752,NA,18.4654080867767,"SCE2","CC",5
"LCMM",3,0.085872661157257,205.916438626806,26287.9189318697,NA,25.2299239635468,"SCE2","CC",5
"LCMM",4,0.085872661157257,205.916438626806,26299.9018610431,NA,85.1824679374695,"SCE2","CC",5
"LCMM",5,0.151307593541027,151.487595455148,26284.9273657933,NA,317.88977432251,"SCE2","CC",5
"GBMT",2,0.902255639097744,83.7351249562696,244335.525029047,NA,25.3253903388977,"SCE3","CC",5
"GBMT",3,0.718105277064407,57.6562119924639,237583.09583161,NA,47.238471031189,"SCE3","CC",5
"GBMT",4,0.600836125331917,46.4982109018803,233509.787306993,NA,89.9691381454468,"SCE3","CC",5
"GBMT",5,0.527399251317752,36.3565231389081,230683.10941153,NA,100.020558834076,"SCE3","CC",5
"KML3D",2,0.107667507677898,79.5277262466115,NA,NA,0.422711849212646,"SCE3","CC",5
"KML3D",3,0.36107097117538,75.9426545413076,NA,NA,0.544873952865601,"SCE3","CC",5
"KML3D",4,0.355911707408006,63.6005485467313,NA,NA,0.626718521118164,"SCE3","CC",5
"KML3D",5,0.157011956962855,60.7225447165113,NA,NA,0.680659055709839,"SCE3","CC",5
"flexmix",2,0.502854020100503,83.2916276564688,265956.099507444,NA,0.30327033996582,"SCE3","CC",5
"flexmix",3,0.368723870974312,64.821796788624,253912.549540476,NA,1.04080176353455,"SCE3","CC",5
"flexmix",4,0.281843179743407,52.1456049562016,251427.187975397,NA,1.94344472885132,"SCE3","CC",5
"flexmix",5,0.325719577229801,54.2870779131314,243233.581957575,NA,1.88854336738586,"SCE3","CC",5
"GBMT",2,0.340590565299039,177.112455570726,22909.8773135953,NA,38.6685240268707,"SCE2","MICE-L",5
"GBMT",3,0.236055178745281,130.547558837576,21406.5941375278,NA,171.850209474564,"SCE2","MICE-L",5
"GBMT",4,0.181927399514474,104.511963836863,20740.3068451138,NA,274.040838956833,"SCE2","MICE-L",5
"GBMT",5,0.191654746853358,87.9667797579636,20235.0388647991,NA,241.358590841293,"SCE2","MICE-L",5
"KML3D",2,0.1920223172616,217.780638890139,NA,NA,0.217894554138184,"SCE2","MICE-L",5
"KML3D",3,0.208581480935,161.887784448965,NA,NA,0.284701108932495,"SCE2","MICE-L",5
"KML3D",4,0.169661633290187,125.229218504297,NA,NA,0.354063510894775,"SCE2","MICE-L",5
"KML3D",5,0.163274765240759,102.441979034059,NA,NA,0.420967102050781,"SCE2","MICE-L",5
"flexmix",2,0.389114205941272,177.83890304391,24541.3293211546,NA,0.184348821640015,"SCE2","MICE-L",5
"flexmix",3,0.219176707843449,138.117355260352,22524.8272314594,NA,0.833523035049438,"SCE2","MICE-L",5
"flexmix",4,0.187360239641202,107.103637017915,21642.5513783174,NA,0.62354588508606,"SCE2","MICE-L",5
"flexmix",5,0.15973359597503,89.0233788973482,21292.0387166983,NA,1.03547978401184,"SCE2","MICE-L",5
"LCMM",2,0.0691182656071363,191.568223735542,25910.7233633825,NA,19.2506155967712,"SCE2","MICE-L",5
"LCMM",3,0.0800330202271476,198.407908617386,25922.7062924763,NA,30.1950874328613,"SCE2","MICE-L",5
"LCMM",4,0.082864280293448,202.158358728205,25934.6892215717,NA,67.3451588153839,"SCE2","MICE-L",5
"LCMM",5,0.0887413668352455,203.565865466209,25946.6721506646,NA,483.530321598053,"SCE2","MICE-L",5
"GBMT",2,0.800526077725358,124.346159493002,234786.228252372,NA,37.0115866661072,"SCE3","MICE-L",5
"GBMT",3,0.499853818143736,98.1967133939567,225358.848129058,NA,98.7878267765045,"SCE3","MICE-L",5
"GBMT",4,0.495516044797115,54.787024520329,225626.951648521,NA,85.8527245521545,"SCE3","MICE-L",5
"GBMT",5,0.365191405096065,42.0659520752816,222916.63434322,NA,150.254317522049,"SCE3","MICE-L",5
"KML3D",2,0.179248080661636,99.2889576611292,NA,NA,0.418126344680786,"SCE3","MICE-L",5
"KML3D",3,0.156987379050885,71.5920111967225,NA,NA,0.514369964599609,"SCE3","MICE-L",5
"KML3D",4,0.184699170952528,64.9942230594264,NA,NA,0.566994667053223,"SCE3","MICE-L",5
"KML3D",5,0.295548979842748,64.8377859976341,NA,NA,0.734097003936768,"SCE3","MICE-L",5
"flexmix",2,0.524436717534999,132.728315146947,245429.950014898,NA,0.505753040313721,"SCE3","MICE-L",5
"flexmix",3,0.345023804656222,95.1895806423213,234962.072045092,NA,1.3827178478241,"SCE3","MICE-L",5
"flexmix",4,0.299694708479457,81.3437867127902,229161.001400802,NA,1.57886552810669,"SCE3","MICE-L",5
"flexmix",5,0.250364550580107,67.4217398139356,225006.58018581,NA,4.22972083091736,"SCE3","MICE-L",5
"GBMT",2,0.647148641918359,259.662498009402,17076.3081175454,NA,110.800805568695,"SCE2","LME-F",5
"GBMT",3,0.333542099828857,380.008118618873,12777.7312423994,NA,55.886091709137,"SCE2","LME-F",5
"GBMT",4,0.353296337012002,269.317425476161,10261.8104715598,NA,137.457185983658,"SCE2","LME-F",5
"GBMT",5,0.290427626980953,245.086581047621,8562.219072587,NA,156.131489992142,"SCE2","LME-F",5
"KML3D",2,0.228841447979073,555.303008851609,NA,NA,0.17920446395874,"SCE2","LME-F",5
"KML3D",3,0.23837742476483,517.915390114371,NA,NA,0.220120668411255,"SCE2","LME-F",5
"KML3D",4,0.241284862514669,513.44666750594,NA,NA,0.277789115905762,"SCE2","LME-F",5
"KML3D",5,0.307299464758033,470.2930539054,NA,NA,0.349849462509155,"SCE2","LME-F",5
"flexmix",2,0.358392604630548,405.271747077954,20228.2308997221,NA,0.276698350906372,"SCE2","LME-F",5
"flexmix",3,0.304653403747996,425.098804812205,14387.1904718599,NA,0.267341136932373,"SCE2","LME-F",5
"flexmix",4,0.275028809731259,402.955281281916,11970.8869262798,NA,1.08082389831543,"SCE2","LME-F",5
"flexmix",5,0.237989625755217,408.6806065475,10579.8608949232,NA,0.580502271652222,"SCE2","LME-F",5
"LCMM",2,0.474841857975033,452.103185667746,13805.8542573439,NA,18.5643830299377,"SCE2","LME-F",5
"LCMM",3,0.131926642913094,470.792801274538,13726.6311692243,NA,32.689888715744,"SCE2","LME-F",5
"LCMM",4,0.154681865753988,481.394446384958,13738.6140983165,NA,70.7127006053925,"SCE2","LME-F",5
"LCMM",5,0.332119484896114,462.247648361877,13703.6840193024,NA,204.147433042526,"SCE2","LME-F",5
"GBMT",2,0.414558057096576,159.629027582162,286945.627104728,NA,38.6545262336731,"SCE3","LME-F",5
"GBMT",3,0.249233310729073,95.975465261593,276374.170016971,NA,106.792974710464,"SCE3","LME-F",5
"GBMT",4,0.240023421214249,79.212292033665,268512.581524967,NA,165.15948843956,"SCE3","LME-F",5
"GBMT",5,0.246911026971845,51.6022232371515,267116.624615668,NA,140.137012481689,"SCE3","LME-F",5
"KML3D",2,0.0337852011875066,72.5189657519839,NA,NA,0.451154232025146,"SCE3","LME-F",5
"KML3D",3,0.0676213134578033,67.083389855014,NA,NA,0.546951770782471,"SCE3","LME-F",5
"KML3D",4,0.139764745169497,65.8687083341197,NA,NA,0.655177593231201,"SCE3","LME-F",5
"KML3D",5,0.039936991597623,38.1867496625277,NA,NA,0.721488952636719,"SCE3","LME-F",5
"flexmix",2,0.258259591467551,132.977520129339,290972.44854287,NA,0.4468834400177,"SCE3","LME-F",5
"flexmix",3,0.183902810971196,105.64362404045,280829.174067385,NA,1.66468620300293,"SCE3","LME-F",5
"flexmix",4,0.220696410745783,90.2643621651274,275140.673272923,NA,1.55383729934692,"SCE3","LME-F",5
"flexmix",5,0.20173991224006,79.5514662663052,270762.592097362,NA,2.5844259262085,"SCE3","LME-F",5
"GBMT",2,0.323214651824694,218.50507388055,21297.4238570406,NA,62.9243173599243,"SCE2","LME-S",5
"GBMT",3,0.248221970900915,166.688182116387,19521.6774551882,NA,108.697315454483,"SCE2","LME-S",5
"GBMT",4,0.277923320242373,120.231452316443,18716.6050829654,NA,228.290159702301,"SCE2","LME-S",5
"GBMT",5,0.19323178858685,114.920195776774,17956.8086839829,NA,267.784345626831,"SCE2","LME-S",5
"KML3D",2,0.243521570218406,270.853468295545,NA,NA,0.252044200897217,"SCE2","LME-S",5
"KML3D",3,0.242803579706802,213.2270204403,NA,NA,0.219577312469482,"SCE2","LME-S",5
"KML3D",4,0.190280372492287,168.215184781492,NA,NA,0.285292387008667,"SCE2","LME-S",5
"KML3D",5,0.153409020157871,137.005330998204,NA,NA,0.361058473587036,"SCE2","LME-S",5
"flexmix",2,0.364453216347271,225.938299835328,23441.6179020774,NA,0.232134819030762,"SCE2","LME-S",5
"flexmix",3,0.274906199091191,184.669122549278,21119.7041277647,NA,0.374602079391479,"SCE2","LME-S",5
"flexmix",4,0.16247125255718,140.700386194807,19837.9637666592,NA,0.637298107147217,"SCE2","LME-S",5
"flexmix",5,0.153332251914963,128.411831550444,19417.1345365155,NA,0.861528873443604,"SCE2","LME-S",5
"LCMM",2,0.0590109604955867,220.756572811932,23996.5313924043,NA,17.352564573288,"SCE2","LME-S",5
"LCMM",3,0.0691523672422276,228.897268538134,24008.5143214988,NA,25.2622079849243,"SCE2","LME-S",5
"LCMM",4,0.0744582723045423,240.01749151995,24020.497250593,NA,50.7774126529694,"SCE2","LME-S",5
"LCMM",5,0.196197807630897,129.174626226919,23959.1848164669,NA,269.03208231926,"SCE2","LME-S",5
"GBMT",2,0.655239048089012,126.554310609531,242726.588273078,NA,42.4060072898865,"SCE3","LME-S",5
"GBMT",3,0.466277795487521,103.971684492789,231767.87256637,NA,63.6078298091888,"SCE3","LME-S",5
"GBMT",4,0.391776285860003,63.9497859045796,228937.782047807,NA,139.021076202393,"SCE3","LME-S",5
"GBMT",5,0.32052244051732,51.5498976100853,225260.056928252,NA,159.905812978745,"SCE3","LME-S",5
"KML3D",2,0.192210358873009,113.031191405024,NA,NA,0.516324520111084,"SCE3","LME-S",5
"KML3D",3,0.13909336034995,72.2583644259951,NA,NA,0.620980739593506,"SCE3","LME-S",5
"KML3D",4,0.139269512953147,51.7425650846638,NA,NA,0.753260612487793,"SCE3","LME-S",5
